feedback_id,user_id,session_id,feedback_date,journey_stage,rating,source,feedback_text,feedback_text_clean,sentiment_score,sentiment_label,theme_navigation,theme_pricing,theme_performance,theme_product_value
F00584,U0557,S00797,2026-03-05,entry,4,in_app,Some parts were useful but others were average,some parts were useful but others were average,1,positive,0,0,0,1
F00585,U0414,S01514,2026-03-18,entry,5,in_app,The 3D model was realistic and useful,the 3d model was realistic and useful,2,positive,0,0,0,1
F00586,U0687,S00588,2026-03-16,browse,4,in_app,I looked through a few sections and then left,i looked through a few sections and then left,0,neutral,0,0,0,0
F00587,U0716,S00185,2026-03-02,product_detail,3,in_app,Some parts were useful but others were average,some parts were useful but others were average,1,positive,0,0,0,1
F00588,U0449,S00315,2026-03-09,browse,3,in_app,Some parts were useful but others were average,some parts were useful but others were average,1,positive,0,0,0,1
F00589,U0257,S00313,2026-03-06,browse,1,in_app,It was hard to find the information I needed,it was hard to find the information i needed,-1,negative,1,0,0,0
F00590,U0203,S00373,2026-03-11,browse,3,in_app,The app worked fine but did not stand out,the app worked fine but did not stand out,0,neutral,0,0,0,0
F00591,U0154,S00340,2026-03-08,entry,3,in_app,I found some information but did not continue further,i found some information but did not continue further,0,neutral,0,0,0,0
F00592,U0173,S01533,2026-03-10,product_detail,1,post_session_survey,Loading felt too slow and made the experience frustrating,loading felt too slow and made the experience frustrating,-2,negative,0,0,1,0
F00593,U0243,S00444,2026-03-19,browse,1,post_session_survey,The app was slow and laggy on my phone,the app was slow and laggy on my phone,-3,negative,0,0,1,0
F00594,U0709,S00836,2026-03-14,browse,1,post_session_survey,The pricing page was not easy to discover,the pricing page was not easy to discover,1,positive,0,1,0,0
F00595,U0482,S02154,2026-03-03,product_detail,4,post_session_survey,I liked how detailed the content was once I found it,i liked how detailed the content was once i found it,2,positive,0,0,0,1
F00596,U0654,S01141,2026-03-17,browse,3,post_session_survey,The app worked fine but did not stand out,the app worked fine but did not stand out,0,neutral,0,0,0,0
F00597,U0150,S01598,2026-03-04,application,3,in_app,I found some information but did not continue further,i found some information but did not continue further,0,neutral,0,0,0,0
F00598,U0793,S00422,2026-03-07,browse,3,in_app,I found some information but did not continue further,i found some information but did not continue further,0,neutral,0,0,0,0
F00599,U0258,S00470,2026-03-09,product_detail,1,in_app,The pricing page was not easy to discover,the pricing page was not easy to discover,1,positive,0,1,0,0
F00600,U0629,S00095,2026-03-14,browse,4,post_session_survey,The showroom experience felt interactive and fun,the showroom experience felt interactive and fun,2,positive,0,0,0,1
F00601,U0237,S00414,2026-03-03,browse,5,in_app,The showroom experience felt interactive and fun,the showroom experience felt interactive and fun,2,positive,0,0,0,1
F00602,U0081,S00676,2026-03-05,entry,3,in_app,I looked through a few sections and then left,i looked through a few sections and then left,0,neutral,0,0,0,0
F00603,U0575,S00434,2026-03-19,entry,3,in_app,Some parts were useful but others were average,some parts were useful but others were average,1,positive,0,0,0,1
F00604,U0769,S00219,2026-03-16,entry,5,in_app,The product information was clear and easy to explore,the product information was clear and easy to explore,2,positive,0,0,0,1
F00605,U0307,S00291,2026-03-18,browse,1,in_app,I had trouble locating cost information quickly,i had trouble locating cost information quickly,-1,negative,0,1,0,0
F00606,U0291,S01109,2026-03-04,application,3,in_app,Some parts were useful but others were average,some parts were useful but others were average,1,positive,0,0,0,1
F00607,U0496,S00503,2026-03-04,pricing,3,post_session_survey,The app worked fine but did not stand out,the app worked fine but did not stand out,0,neutral,0,0,0,0
F00608,U0168,S00880,2026-03-02,pricing,2,in_app,There was too much lag during the early part of the session,there was too much lag during the early part of the session,-1,negative,0,0,1,0
F00609,U0458,S01210,2026-03-20,entry,3,post_session_survey,I wanted to see pricing earlier in the journey,i wanted to see pricing earlier in the journey,0,neutral,1,1,0,0
F00610,U0792,S01654,2026-03-10,product_detail,3,in_app,The experience was okay overall,the experience was okay overall,0,neutral,0,0,0,0
F00611,U0248,S00092,2026-03-08,entry,2,post_session_survey,Loading felt too slow and made the experience frustrating,loading felt too slow and made the experience frustrating,-2,negative,0,0,1,0
F00612,U0277,S01915,2026-03-11,application,3,in_app,I found some information but did not continue further,i found some information but did not continue further,0,neutral,0,0,0,0
F00613,U0442,S01502,2026-03-14,browse,4,in_app,The experience was okay overall,the experience was okay overall,0,neutral,0,0,0,0
F00614,U0174,S00201,2026-03-02,product_detail,1,in_app,I kept clicking around and still could not find the pricing page,i kept clicking around and still could not find the pricing page,-1,negative,1,1,0,0
F00615,U0220,S02096,2026-03-17,application,5,in_app,The steps were clear and easy to follow,the steps were clear and easy to follow,2,positive,0,0,0,1
F00616,U0652,S02213,2026-03-01,browse,4,in_app,Some parts were useful but others were average,some parts were useful but others were average,1,positive,0,0,0,1
F00617,U0614,S00149,2026-03-02,entry,4,in_app,I found some information but did not continue further,i found some information but did not continue further,0,neutral,0,0,0,0
F00618,U0070,S00672,2026-03-19,entry,3,in_app,The app worked fine but did not stand out,the app worked fine but did not stand out,0,neutral,0,0,0,0
F00619,U0749,S01932,2026-03-08,product_detail,2,in_app,The page response time felt slow on mobile,the page response time felt slow on mobile,-1,negative,0,0,1,0
F00620,U0064,S01791,2026-03-05,application,3,in_app,The experience was okay overall,the experience was okay overall,0,neutral,0,0,0,0
F00621,U0301,S00450,2026-03-10,browse,3,in_app,I looked through a few sections and then left,i looked through a few sections and then left,0,neutral,0,0,0,0
F00622,U0074,S00511,2026-03-03,product_detail,2,in_app,I had trouble locating cost information quickly,i had trouble locating cost information quickly,-1,negative,0,1,0,0
F00623,U0712,S00894,2026-03-10,entry,3,post_session_survey,Pricing details were buried and took too many clicks to reach,pricing details were buried and took too many clicks to reach,-1,negative,0,1,0,0
F00624,U0130,S01165,2026-03-09,browse,3,in_app,Some parts were useful but others were average,some parts were useful but others were average,1,positive,0,0,0,1
F00625,U0215,S01479,2026-03-03,entry,1,in_app,The page response time felt slow on mobile,the page response time felt slow on mobile,-1,negative,0,0,1,0
F00626,U0058,S00891,2026-03-10,browse,2,in_app,The page response time felt slow on mobile,the page response time felt slow on mobile,-1,negative,0,0,1,0
F00627,U0638,S01114,2026-03-06,entry,3,in_app,I looked through a few sections and then left,i looked through a few sections and then left,0,neutral,0,0,0,0
F00628,U0366,S01789,2026-03-05,product_detail,1,post_session_survey,The journey felt unclear and I was not sure where to go next,the journey felt unclear and i was not sure where to go next,0,neutral,1,0,0,1
F00629,U0520,S00085,2026-03-01,browse,4,in_app,I liked the spec panel and the experience felt engaging,i liked the spec panel and the experience felt engaging,2,positive,0,0,0,1
F00630,U0168,S00616,2026-03-10,entry,2,in_app,It was hard to find the information I needed,it was hard to find the information i needed,-1,negative,1,0,0,0
F00631,U0522,S01707,2026-03-06,entry,3,in_app,Some parts were useful but others were average,some parts were useful but others were average,1,positive,0,0,0,1
F00632,U0787,S02150,2026-03-15,product_detail,2,in_app,The app was slow and laggy on my phone,the app was slow and laggy on my phone,-3,negative,0,0,1,0
F00633,U0061,S01230,2026-03-13,browse,5,in_app,The 3D model was realistic and useful,the 3d model was realistic and useful,2,positive,0,0,0,1
F00634,U0397,S01279,2026-03-17,browse,1,post_session_survey,The menu layout was not intuitive for a first-time user,the menu layout was not intuitive for a first time user,-1,negative,1,0,0,0
F00635,U0204,S00263,2026-03-13,product_detail,1,in_app,It was hard to find the information I needed,it was hard to find the information i needed,-1,negative,1,0,0,0
F00636,U0629,S01079,2026-03-02,entry,3,in_app,Some parts were useful but others were average,some parts were useful but others were average,1,positive,0,0,0,1
F00637,U0630,S01281,2026-03-12,entry,2,in_app,I kept clicking around and still could not find the pricing page,i kept clicking around and still could not find the pricing page,-1,negative,1,1,0,0
F00638,U0399,S00594,2026-03-13,browse,1,in_app,I kept clicking around and still could not find the pricing page,i kept clicking around and still could not find the pricing page,-1,negative,1,1,0,0
F00639,U0296,S00654,2026-03-02,entry,4,in_app,I looked through a few sections and then left,i looked through a few sections and then left,0,neutral,0,0,0,0
F00640,U0034,S00913,2026-03-04,entry,3,in_app,The app worked fine but did not stand out,the app worked fine but did not stand out,0,neutral,0,0,0,0
F00641,U0274,S00046,2026-03-03,entry,2,post_session_survey,Navigation was confusing and I could not figure out the next step,navigation was confusing and i could not figure out the next step,-2,negative,1,0,0,0
F00642,U0690,S00781,2026-03-15,entry,2,in_app,It was hard to find the information I needed,it was hard to find the information i needed,-1,negative,1,0,0,0
F00643,U0152,S00518,2026-03-05,entry,3,post_session_survey,I looked through a few sections and then left,i looked through a few sections and then left,0,neutral,0,0,0,0
F00644,U0626,S00794,2026-03-12,browse,3,in_app,I looked through a few sections and then left,i looked through a few sections and then left,0,neutral,0,0,0,0
F00645,U0279,S00290,2026-03-02,entry,2,in_app,I wanted to see pricing earlier in the journey,i wanted to see pricing earlier in the journey,0,neutral,1,1,0,0
F00646,U0652,S02138,2026-03-08,product_detail,3,post_session_survey,Some parts were useful but others were average,some parts were useful but others were average,1,positive,0,0,0,1
F00647,U0269,S01423,2026-03-03,product_detail,1,in_app,The app was slow and laggy on my phone,the app was slow and laggy on my phone,-3,negative,0,0,1,0
F00648,U0200,S01628,2026-03-01,browse,2,in_app,Pricing details were buried and took too many clicks to reach,pricing details were buried and took too many clicks to reach,-1,negative,0,1,0,0
F00649,U0434,S01892,2026-03-08,entry,4,post_session_survey,I liked the spec panel and the experience felt engaging,i liked the spec panel and the experience felt engaging,2,positive,0,0,0,1
F00650,U0013,S01200,2026-03-16,entry,2,post_session_survey,Pricing details were buried and took too many clicks to reach,pricing details were buried and took too many clicks to reach,-1,negative,0,1,0,0
F00651,U0463,S00215,2026-03-17,application,4,in_app,The app worked fine but did not stand out,the app worked fine but did not stand out,0,neutral,0,0,0,0
F00652,U0578,S01292,2026-03-08,product_detail,3,in_app,The experience was okay overall,the experience was okay overall,0,neutral,0,0,0,0
F00653,U0477,S01407,2026-03-08,browse,3,in_app,I looked through a few sections and then left,i looked through a few sections and then left,0,neutral,0,0,0,0
F00654,U0167,S01784,2026-03-12,browse,2,in_app,Loading felt too slow and made the experience frustrating,loading felt too slow and made the experience frustrating,-2,negative,0,0,1,0
F00655,U0160,S01044,2026-03-19,entry,2,in_app,The page response time felt slow on mobile,the page response time felt slow on mobile,-1,negative,0,0,1,0
F00656,U0696,S00312,2026-03-01,product_detail,2,post_session_survey,The menu layout was not intuitive for a first-time user,the menu layout was not intuitive for a first time user,-1,negative,1,0,0,0
F00657,U0065,S00689,2026-03-01,product_detail,1,in_app,The app was slow and laggy on my phone,the app was slow and laggy on my phone,-3,negative,0,0,1,0
F00658,U0700,S00877,2026-03-08,browse,5,in_app,The steps were clear and easy to follow,the steps were clear and easy to follow,2,positive,0,0,0,1
F00659,U0146,S01545,2026-03-03,browse,2,in_app,Loading felt too slow and made the experience frustrating,loading felt too slow and made the experience frustrating,-2,negative,0,0,1,0
F00660,U0133,S01372,2026-03-06,pricing,4,post_session_survey,Some parts were useful but others were average,some parts were useful but others were average,1,positive,0,0,0,1
F00661,U0325,S00860,2026-03-13,entry,3,in_app,The experience was okay overall,the experience was okay overall,0,neutral,0,0,0,0
F00662,U0736,S02367,2026-03-04,entry,3,in_app,The app worked fine but did not stand out,the app worked fine but did not stand out,0,neutral,0,0,0,0
F00663,U0420,S01448,2026-03-10,browse,4,in_app,I found some information but did not continue further,i found some information but did not continue further,0,neutral,0,0,0,0
F00664,U0444,S00580,2026-03-12,browse,5,in_app,The showroom experience felt interactive and fun,the showroom experience felt interactive and fun,2,positive,0,0,0,1
F00665,U0138,S00251,2026-03-09,entry,3,post_session_survey,I looked through a few sections and then left,i looked through a few sections and then left,0,neutral,0,0,0,0
F00666,U0199,S00374,2026-03-09,browse,2,in_app,There was too much lag during the early part of the session,there was too much lag during the early part of the session,-1,negative,0,0,1,0
F00667,U0627,S00600,2026-03-14,entry,1,in_app,I kept clicking around and still could not find the pricing page,i kept clicking around and still could not find the pricing page,-1,negative,1,1,0,0
F00668,U0556,S00392,2026-03-01,product_detail,4,post_session_survey,The app worked fine but did not stand out,the app worked fine but did not stand out,0,neutral,0,0,0,0
F00669,U0598,S00455,2026-03-06,application,4,post_session_survey,I could find the information I needed quickly,i could find the information i needed quickly,0,neutral,1,0,0,0
F00670,U0310,S00692,2026-03-14,entry,4,post_session_survey,The 3D model was realistic and useful,the 3d model was realistic and useful,2,positive,0,0,0,1
F00671,U0357,S00424,2026-03-01,entry,4,post_session_survey,The app worked fine but did not stand out,the app worked fine but did not stand out,0,neutral,0,0,0,0
F00672,U0482,S02154,2026-03-03,product_detail,4,post_session_survey,I liked the spec panel and the experience felt engaging,i liked the spec panel and the experience felt engaging,2,positive,0,0,0,1
F00673,U0705,S00197,2026-03-16,application,2,post_session_survey,I wanted to see pricing earlier in the journey,i wanted to see pricing earlier in the journey,0,neutral,1,1,0,0
F00674,U0205,S01263,2026-03-04,entry,1,in_app,It was hard to find the information I needed,it was hard to find the information i needed,-1,negative,1,0,0,0
F00675,U0599,S00992,2026-03-01,product_detail,2,post_session_survey,There was too much lag during the early part of the session,there was too much lag during the early part of the session,-1,negative,0,0,1,0
F00676,U0552,S02358,2026-03-11,entry,3,in_app,I wanted to see pricing earlier in the journey,i wanted to see pricing earlier in the journey,0,neutral,1,1,0,0
F00677,U0334,S00274,2026-03-19,pricing,2,post_session_survey,The 3D view looked interesting but performance was poor,the 3d view looked interesting but performance was poor,-1,negative,0,0,0,0
F00678,U0158,S00959,2026-03-09,product_detail,2,in_app,There was too much lag during the early part of the session,there was too much lag during the early part of the session,-1,negative,0,0,1,0
F00679,U0521,S02326,2026-03-19,entry,1,in_app,The journey felt unclear and I was not sure where to go next,the journey felt unclear and i was not sure where to go next,0,neutral,1,0,0,1
F00680,U0725,S02077,2026-03-09,entry,3,in_app,The app worked fine but did not stand out,the app worked fine but did not stand out,0,neutral,0,0,0,0
F00681,U0635,S01961,2026-03-17,pricing,3,in_app,I found some information but did not continue further,i found some information but did not continue further,0,neutral,0,0,0,0
F00682,U0411,S00629,2026-03-05,browse,4,in_app,The experience was okay overall,the experience was okay overall,0,neutral,0,0,0,0
F00683,U0107,S00418,2026-03-16,product_detail,3,in_app,Some parts were useful but others were average,some parts were useful but others were average,1,positive,0,0,0,1
F00684,U0540,S01601,2026-03-11,product_detail,4,in_app,The app worked fine but did not stand out,the app worked fine but did not stand out,0,neutral,0,0,0,0
F00685,U0648,S02236,2026-03-19,product_detail,2,in_app,The page response time felt slow on mobile,the page response time felt slow on mobile,-1,negative,0,0,1,0
F00686,U0605,S01339,2026-03-18,entry,4,in_app,The experience was okay overall,the experience was okay overall,0,neutral,0,0,0,0
F00687,U0025,S01374,2026-03-12,browse,2,in_app,It was hard to find the information I needed,it was hard to find the information i needed,-1,negative,1,0,0,0
F00688,U0053,S00680,2026-03-15,browse,4,in_app,It was easy to move from product details to pricing,it was easy to move from product details to pricing,1,positive,0,1,0,0
F00689,U0086,S01843,2026-03-16,pricing,3,post_session_survey,I looked through a few sections and then left,i looked through a few sections and then left,0,neutral,0,0,0,0
F00690,U0597,S00457,2026-03-06,product_detail,2,in_app,It was hard to find the information I needed,it was hard to find the information i needed,-1,negative,1,0,0,0
F00691,U0024,S00784,2026-03-12,product_detail,3,in_app,Some parts were useful but others were average,some parts were useful but others were average,1,positive,0,0,0,1
F00692,U0439,S01029,2026-03-18,browse,3,post_session_survey,Some parts were useful but others were average,some parts were useful but others were average,1,positive,0,0,0,1
F00693,U0719,S01221,2026-03-16,pricing,2,in_app,I wanted to see pricing earlier in the journey,i wanted to see pricing earlier in the journey,0,neutral,1,1,0,0
F00694,U0399,S00594,2026-03-13,browse,5,in_app,I liked how detailed the content was once I found it,i liked how detailed the content was once i found it,2,positive,0,0,0,1
F00695,U0255,S00280,2026-03-17,product_detail,4,in_app,The experience was okay overall,the experience was okay overall,0,neutral,0,0,0,0
F00696,U0014,S01462,2026-03-07,entry,4,in_app,I liked how detailed the content was once I found it,i liked how detailed the content was once i found it,2,positive,0,0,0,1
F00697,U0687,S00702,2026-03-09,browse,3,post_session_survey,I found some information but did not continue further,i found some information but did not continue further,0,neutral,0,0,0,0
F00698,U0223,S01394,2026-03-03,product_detail,2,post_session_survey,There was too much lag during the early part of the session,there was too much lag during the early part of the session,-1,negative,0,0,1,0
F00699,U0529,S00377,2026-03-07,browse,4,post_session_survey,The 3D model was realistic and useful,the 3d model was realistic and useful,2,positive,0,0,0,1
F00700,U0181,S01158,2026-03-03,browse,2,post_session_survey,Loading felt too slow and made the experience frustrating,loading felt too slow and made the experience frustrating,-2,negative,0,0,1,0
F00701,U0630,S01281,2026-03-12,entry,1,in_app,It was hard to find the information I needed,it was hard to find the information i needed,-1,negative,1,0,0,0
F00702,U0702,S00124,2026-03-01,application,1,post_session_survey,There was too much lag during the early part of the session,there was too much lag during the early part of the session,-1,negative,0,0,1,0
F00703,U0575,S00814,2026-03-11,entry,4,in_app,I looked through a few sections and then left,i looked through a few sections and then left,0,neutral,0,0,0,0
F00704,U0444,S00328,2026-03-20,browse,3,in_app,The experience was okay overall,the experience was okay overall,0,neutral,0,0,0,0
F00705,U0452,S00154,2026-03-04,entry,4,in_app,I looked through a few sections and then left,i looked through a few sections and then left,0,neutral,0,0,0,0
F00706,U0231,S02376,2026-03-07,product_detail,2,post_session_survey,The menu layout was not intuitive for a first-time user,the menu layout was not intuitive for a first time user,-1,negative,1,0,0,0
F00707,U0690,S00781,2026-03-15,entry,2,in_app,I kept clicking around and still could not find the pricing page,i kept clicking around and still could not find the pricing page,-1,negative,1,1,0,0
F00708,U0271,S01942,2026-03-11,browse,3,in_app,The experience was okay overall,the experience was okay overall,0,neutral,0,0,0,0
F00709,U0632,S00621,2026-03-18,product_detail,4,in_app,Some parts were useful but others were average,some parts were useful but others were average,1,positive,0,0,0,1
F00710,U0431,S01635,2026-03-18,product_detail,2,post_session_survey,I kept clicking around and still could not find the pricing page,i kept clicking around and still could not find the pricing page,-1,negative,1,1,0,0
F00711,U0694,S01818,2026-03-10,product_detail,5,in_app,I liked the spec panel and the experience felt engaging,i liked the spec panel and the experience felt engaging,2,positive,0,0,0,1
F00712,U0673,S01427,2026-03-12,application,1,in_app,There was too much lag during the early part of the session,there was too much lag during the early part of the session,-1,negative,0,0,1,0
F00713,U0025,S01136,2026-03-08,entry,2,in_app,Loading felt too slow and made the experience frustrating,loading felt too slow and made the experience frustrating,-2,negative,0,0,1,0
F00714,U0607,S00996,2026-03-17,product_detail,4,post_session_survey,Some parts were useful but others were average,some parts were useful but others were average,1,positive,0,0,0,1
F00715,U0607,S00842,2026-03-06,browse,3,in_app,Some parts were useful but others were average,some parts were useful but others were average,1,positive,0,0,0,1
F00716,U0648,S02236,2026-03-19,product_detail,4,post_session_survey,The app worked fine but did not stand out,the app worked fine but did not stand out,0,neutral,0,0,0,0
F00717,U0702,S01993,2026-03-13,entry,1,in_app,I kept clicking around and still could not find the pricing page,i kept clicking around and still could not find the pricing page,-1,negative,1,1,0,0
F00718,U0625,S02315,2026-03-02,application,4,in_app,The experience was okay overall,the experience was okay overall,0,neutral,0,0,0,0
F00719,U0557,S00301,2026-03-06,entry,1,post_session_survey,The 3D view looked interesting but performance was poor,the 3d view looked interesting but performance was poor,-1,negative,0,0,0,0
F00720,U0520,S01748,2026-03-01,entry,3,in_app,The app worked fine but did not stand out,the app worked fine but did not stand out,0,neutral,0,0,0,0
F00721,U0194,S02256,2026-03-01,entry,3,in_app,I looked through a few sections and then left,i looked through a few sections and then left,0,neutral,0,0,0,0
F00722,U0258,S00443,2026-03-14,product_detail,1,in_app,It was hard to find the information I needed,it was hard to find the information i needed,-1,negative,1,0,0,0
F00723,U0091,S00161,2026-03-10,entry,2,post_session_survey,There was too much lag during the early part of the session,there was too much lag during the early part of the session,-1,negative,0,0,1,0
F00724,U0182,S01773,2026-03-04,entry,4,in_app,I found some information but did not continue further,i found some information but did not continue further,0,neutral,0,0,0,0
F00725,U0718,S01379,2026-03-20,browse,2,post_session_survey,Navigation was confusing and I could not figure out the next step,navigation was confusing and i could not figure out the next step,-2,negative,1,0,0,0
F00726,U0283,S02020,2026-03-04,browse,5,in_app,The showroom experience felt interactive and fun,the showroom experience felt interactive and fun,2,positive,0,0,0,1
F00727,U0709,S00342,2026-03-17,entry,4,in_app,The experience was okay overall,the experience was okay overall,0,neutral,0,0,0,0
F00728,U0395,S01905,2026-03-12,entry,2,in_app,I wanted to see pricing earlier in the journey,i wanted to see pricing earlier in the journey,0,neutral,1,1,0,0
F00729,U0593,S00493,2026-03-12,entry,3,in_app,The experience was okay overall,the experience was okay overall,0,neutral,0,0,0,0
F00730,U0395,S00400,2026-03-05,product_detail,4,in_app,The showroom experience felt interactive and fun,the showroom experience felt interactive and fun,2,positive,0,0,0,1
F00731,U0670,S00401,2026-03-14,browse,1,in_app,The app was slow and laggy on my phone,the app was slow and laggy on my phone,-3,negative,0,0,1,0
F00732,U0792,S01954,2026-03-11,browse,4,in_app,I liked the spec panel and the experience felt engaging,i liked the spec panel and the experience felt engaging,2,positive,0,0,0,1
F00733,U0648,S01593,2026-03-18,browse,3,in_app,Some parts were useful but others were average,some parts were useful but others were average,1,positive,0,0,0,1
F00734,U0715,S01258,2026-03-01,product_detail,5,in_app,I liked the spec panel and the experience felt engaging,i liked the spec panel and the experience felt engaging,2,positive,0,0,0,1
F00735,U0639,S00868,2026-03-10,product_detail,3,in_app,I found some information but did not continue further,i found some information but did not continue further,0,neutral,0,0,0,0
F00736,U0779,S02106,2026-03-10,browse,3,post_session_survey,I found some information but did not continue further,i found some information but did not continue further,0,neutral,0,0,0,0
F00737,U0658,S00947,2026-03-18,entry,3,post_session_survey,The app worked fine but did not stand out,the app worked fine but did not stand out,0,neutral,0,0,0,0
F00738,U0712,S01960,2026-03-01,entry,1,in_app,There was too much lag during the early part of the session,there was too much lag during the early part of the session,-1,negative,0,0,1,0
F00739,U0391,S01060,2026-03-04,application,1,post_session_survey,Navigation was confusing and I could not figure out the next step,navigation was confusing and i could not figure out the next step,-2,negative,1,0,0,0
F00740,U0751,S00912,2026-03-11,product_detail,5,post_session_survey,The showroom experience felt interactive and fun,the showroom experience felt interactive and fun,2,positive,0,0,0,1
F00741,U0638,S01114,2026-03-06,entry,3,post_session_survey,The app worked fine but did not stand out,the app worked fine but did not stand out,0,neutral,0,0,0,0
F00742,U0345,S00733,2026-03-02,browse,2,in_app,There was too much lag during the early part of the session,there was too much lag during the early part of the session,-1,negative,0,0,1,0
F00743,U0366,S01789,2026-03-05,product_detail,4,in_app,The experience was okay overall,the experience was okay overall,0,neutral,0,0,0,0
F00744,U0612,S01209,2026-03-20,entry,1,in_app,The menu layout was not intuitive for a first-time user,the menu layout was not intuitive for a first time user,-1,negative,1,0,0,0
F00745,U0664,S00569,2026-03-11,browse,2,in_app,I kept clicking around and still could not find the pricing page,i kept clicking around and still could not find the pricing page,-1,negative,1,1,0,0
F00746,U0043,S02164,2026-03-13,browse,1,post_session_survey,I wanted to see pricing earlier in the journey,i wanted to see pricing earlier in the journey,0,neutral,1,1,0,0
F00747,U0093,S00929,2026-03-07,entry,3,in_app,The experience was okay overall,the experience was okay overall,0,neutral,0,0,0,0
F00748,U0248,S01308,2026-03-05,browse,3,in_app,I found some information but did not continue further,i found some information but did not continue further,0,neutral,0,0,0,0
F00749,U0157,S02178,2026-03-06,entry,1,in_app,There was too much lag during the early part of the session,there was too much lag during the early part of the session,-1,negative,0,0,1,0
F00750,U0545,S01493,2026-03-09,entry,2,in_app,The journey felt unclear and I was not sure where to go next,the journey felt unclear and i was not sure where to go next,0,neutral,1,0,0,1
F00751,U0066,S00285,2026-03-02,entry,4,in_app,The product information was clear and easy to explore,the product information was clear and easy to explore,2,positive,0,0,0,1
F00752,U0352,S02258,2026-03-12,entry,3,in_app,The app worked fine but did not stand out,the app worked fine but did not stand out,0,neutral,0,0,0,0
F00753,U0784,S01501,2026-03-03,application,4,post_session_survey,The product information was clear and easy to explore,the product information was clear and easy to explore,2,positive,0,0,0,1
F00754,U0391,S00811,2026-03-13,product_detail,2,in_app,The journey felt unclear and I was not sure where to go next,the journey felt unclear and i was not sure where to go next,0,neutral,1,0,0,1
F00755,U0074,S00341,2026-03-17,product_detail,3,in_app,Some parts were useful but others were average,some parts were useful but others were average,1,positive,0,0,0,1
F00756,U0673,S01903,2026-03-06,application,5,in_app,The layout was easy to use,the layout was easy to use,1,positive,1,0,0,0
F00757,U0210,S01482,2026-03-15,browse,2,in_app,Loading felt too slow and made the experience frustrating,loading felt too slow and made the experience frustrating,-2,negative,0,0,1,0
F00758,U0223,S01283,2026-03-02,application,3,in_app,The app worked fine but did not stand out,the app worked fine but did not stand out,0,neutral,0,0,0,0
F00759,U0383,S02147,2026-03-10,entry,3,in_app,I found some information but did not continue further,i found some information but did not continue further,0,neutral,0,0,0,0
F00760,U0159,S01891,2026-03-12,pricing,1,post_session_survey,The pricing page was not easy to discover,the pricing page was not easy to discover,1,positive,0,1,0,0
F00761,U0711,S00372,2026-03-12,pricing,3,post_session_survey,The experience was okay overall,the experience was okay overall,0,neutral,0,0,0,0
F00762,U0648,S00759,2026-03-15,entry,3,in_app,I looked through a few sections and then left,i looked through a few sections and then left,0,neutral,0,0,0,0
F00763,U0481,S00606,2026-03-07,browse,2,in_app,Navigation was confusing and I could not figure out the next step,navigation was confusing and i could not figure out the next step,-2,negative,1,0,0,0
F00764,U0116,S01780,2026-03-14,entry,4,post_session_survey,Navigation felt smooth and simple,navigation felt smooth and simple,1,positive,1,0,0,0
F00765,U0716,S00077,2026-03-08,product_detail,2,in_app,The journey felt unclear and I was not sure where to go next,the journey felt unclear and i was not sure where to go next,0,neutral,1,0,0,1
F00766,U0317,S01369,2026-03-17,application,2,in_app,The 3D view looked interesting but performance was poor,the 3d view looked interesting but performance was poor,-1,negative,0,0,0,0
F00767,U0155,S01825,2026-03-12,entry,2,in_app,Pricing details were buried and took too many clicks to reach,pricing details were buried and took too many clicks to reach,-1,negative,0,1,0,0
F00768,U0489,S02105,2026-03-13,product_detail,5,post_session_survey,It was easy to move from product details to pricing,it was easy to move from product details to pricing,1,positive,0,1,0,0
F00769,U0230,S00828,2026-03-10,entry,3,in_app,I found some information but did not continue further,i found some information but did not continue further,0,neutral,0,0,0,0
F00770,U0685,S01971,2026-03-04,pricing,4,post_session_survey,The app worked fine but did not stand out,the app worked fine but did not stand out,0,neutral,0,0,0,0
F00771,U0461,S00271,2026-03-03,browse,1,post_session_survey,There was too much lag during the early part of the session,there was too much lag during the early part of the session,-1,negative,0,0,1,0
F00772,U0460,S02030,2026-03-07,entry,1,post_session_survey,The app was slow and laggy on my phone,the app was slow and laggy on my phone,-3,negative,0,0,1,0
F00773,U0264,S00311,2026-03-11,product_detail,4,post_session_survey,The app worked fine but did not stand out,the app worked fine but did not stand out,0,neutral,0,0,0,0
F00774,U0016,S00957,2026-03-14,browse,3,in_app,Some parts were useful but others were average,some parts were useful but others were average,1,positive,0,0,0,1
F00775,U0198,S01910,2026-03-05,application,4,in_app,The experience was okay overall,the experience was okay overall,0,neutral,0,0,0,0
F00776,U0069,S00367,2026-03-13,browse,3,in_app,The experience was okay overall,the experience was okay overall,0,neutral,0,0,0,0
F00777,U0068,S00561,2026-03-04,product_detail,1,post_session_survey,The pricing page was not easy to discover,the pricing page was not easy to discover,1,positive,0,1,0,0
F00778,U0381,S01730,2026-03-20,browse,3,in_app,The app worked fine but did not stand out,the app worked fine but did not stand out,0,neutral,0,0,0,0
F00779,U0680,S01724,2026-03-01,pricing,3,in_app,Some parts were useful but others were average,some parts were useful but others were average,1,positive,0,0,0,1
F00780,U0469,S01534,2026-03-12,entry,1,in_app,The app was slow and laggy on my phone,the app was slow and laggy on my phone,-3,negative,0,0,1,0
F00781,U0260,S01663,2026-03-02,entry,4,post_session_survey,I liked how detailed the content was once I found it,i liked how detailed the content was once i found it,2,positive,0,0,0,1
